schema_id,table_name,table_name_original,primary_key,column_list,column_list_original,column_datatypes,foreign_keys
chinook_1,invoice line,InvoiceLine,InvoiceLineId,"['invoice line id', 'invoice id', 'track id', 'unit price', 'quantity']","['InvoiceLineId', 'InvoiceId', 'TrackId', 'UnitPrice', 'Quantity']","['number', 'number', 'number', 'number', 'number']",[]
chinook_1,media type,MediaType,MediaTypeId,"['media type id', 'name']","['MediaTypeId', 'Name']","['number', 'text']","[['track', 'MediaTypeId', 'media type', 'MediaTypeId']]"
chinook_1,playlist,Playlist,PlaylistId,"['play list id', 'name']","['PlaylistId', 'Name']","['number', 'text']","[['playlist track', 'PlaylistId', 'playlist', 'PlaylistId']]"
chinook_1,playlist track,PlaylistTrack,PlaylistId,"['play list id', 'track id']","['PlaylistId', 'TrackId']","['number', 'number']","[['playlist track', 'PlaylistId', 'playlist', 'PlaylistId']]"
chinook_1,track,Track,TrackId,"['track id', 'name', 'album id', 'media type id', 'genre id', 'composer', 'milliseconds', 'bytes', 'unit price']","['TrackId', 'Name', 'AlbumId', 'MediaTypeId', 'GenreId', 'Composer', 'Milliseconds', 'Bytes', 'UnitPrice']","['number', 'text', 'number', 'number', 'number', 'text', 'number', 'number', 'number']","[['invoice line', 'TrackId', 'track', 'TrackId'], ['playlist track', 'TrackId', 'track', 'TrackId']]"
flight_4,routes,routes,rid,"['route id', 'destination airport id', 'destination airport', 'source airport id', 'source airport', 'airline id', 'airline', 'code share']","['rid', 'dst_apid', 'dst_ap', 'src_apid', 'src_ap', 'alid', 'airline', 'codeshare']","['number', 'number', 'text', 'number', 'text', 'number', 'text', 'text']",[]
flight_4,airports,airports,apid,"['airport id', 'name', 'city', 'country', 'x', 'y', 'elevation', 'iata', 'icao']","['apid', 'name', 'city', 'country', 'x', 'y', 'elevation', 'iata', 'icao']","['number', 'text', 'text', 'text', 'number', 'number', 'number', 'text', 'text']","[['routes', 'src_apid', 'airports', 'apid'], ['routes', 'dst_apid', 'airports', 'apid']]"
flight_4,airlines,airlines,alid,"['airline id', 'name', 'iata', 'icao', 'call sign', 'country', 'active']","['alid', 'name', 'iata', 'icao', 'callsign', 'country', 'active']","['number', 'text', 'text', 'text', 'text', 'text', 'text']","[['routes', 'alid', 'airlines', 'alid']]"
pets_1,student,Student,StuID,"['student id', 'last name', 'first name', 'age', 'sex', 'major', 'advisor', 'city code']","['StuID', 'LName', 'Fname', 'Age', 'Sex', 'Major', 'Advisor', 'city_code']","['number', 'text', 'text', 'number', 'text', 'number', 'number', 'text']","[['has pet', 'StuID', 'student', 'StuID']]"
pets_1,has pet,Has_Pet,PetID,"['student id', 'pet id']","['StuID', 'PetID']","['number', 'number']","[['has pet', 'PetID', 'pets', 'PetID']]"
pets_1,pets,Pets,NO_PRIMARY_KEY,"['pet id', 'pet type', 'pet age', 'weight']","['PetID', 'PetType', 'pet_age', 'weight']","['number', 'text', 'number', 'number']","[['has pet', 'PetID', 'pets', 'PetID']]"
dorm_1,student,Student,StuID,"['student id', 'last name', 'first name', 'age', 'sex', 'major', 'advisor', 'city code']","['StuID', 'LName', 'Fname', 'Age', 'Sex', 'Major', 'Advisor', 'city_code']","['number', 'text', 'text', 'number', 'text', 'number', 'number', 'text']","[['lives in', 'stuid', 'student', 'StuID']]"
dorm_1,dorm,Dorm,NO_PRIMARY_KEY,"['dorm id', 'dorm name', 'student capacity', 'gender']","['dormid', 'dorm_name', 'student_capacity', 'gender']","['number', 'text', 'number', 'text']","[['lives in', 'stuid', 'student', 'StuID']]"
dorm_1,dorm amenity,Dorm_amenity,NO_PRIMARY_KEY,"['amenity id', 'amenity name']","['amenid', 'amenity_name']","['number', 'text']","[['lives in', 'stuid', 'student', 'StuID']]"
dorm_1,has amenity,Has_amenity,NO_PRIMARY_KEY,"['dorm id', 'amenity id']","['dormid', 'amenid']","['number', 'number']","[['lives in', 'stuid', 'student', 'StuID']]"
dorm_1,lives in,Lives_in,NO_PRIMARY_KEY,"['student id', 'dorm id', 'room number']","['stuid', 'dormid', 'room_number']","['number', 'number', 'number']","[['lives in', 'stuid', 'student', 'StuID']]"
journal_committee,journal,journal,Journal_ID,"['journal id', 'date', 'theme', 'sales']","['Journal_ID', 'Date', 'Theme', 'Sales']","['number', 'text', 'text', 'number']","[['journal committee', 'Journal_ID', 'journal', 'Journal_ID']]"
journal_committee,editor,editor,Editor_ID,"['editor id', 'name', 'age']","['Editor_ID', 'Name', 'Age']","['number', 'text', 'number']","[['journal committee', 'Editor_ID', 'editor', 'Editor_ID']]"
journal_committee,journal committee,journal_committee,Editor_ID,"['editor id', 'journal id', 'work type']","['Editor_ID', 'Journal_ID', 'Work_Type']","['number', 'number', 'text']","[['journal committee', 'Editor_ID', 'editor', 'Editor_ID']]"
flight_1,flight,flight,flno,"['flight number', 'origin', 'destination', 'distance', 'departure date', 'arrival date', 'price', 'airline id']","['flno', 'origin', 'destination', 'distance', 'departure_date', 'arrival_date', 'price', 'aid']","['number', 'text', 'text', 'number', 'time', 'time', 'number', 'number']",[]
flight_1,aircraft,aircraft,aid,"['airline id', 'name', 'distance']","['aid', 'name', 'distance']","['number', 'text', 'number']","[['flight', 'aid', 'aircraft', 'aid'], ['certificate', 'aid', 'aircraft', 'aid']]"
flight_1,employee,employee,eid,"['employee id', 'name', 'salary']","['eid', 'name', 'salary']","['number', 'text', 'number']","[['certificate', 'eid', 'employee', 'eid']]"
flight_1,certificate,certificate,eid,"['employee id', 'airline id']","['eid', 'aid']","['number', 'number']","[['certificate', 'eid', 'employee', 'eid']]"
medicine_enzyme_interaction,medicine,medicine,id,"['id', 'name', 'trade name', 'fda approved']","['id', 'name', 'Trade_Name', 'FDA_approved']","['number', 'text', 'text', 'text']","[['medicine enzyme interaction', 'medicine_id', 'medicine', 'id'], ['medicine enzyme interaction', 'enzyme_id', 'enzyme', 'id']]"
medicine_enzyme_interaction,enzyme,enzyme,id,"['id', 'name', 'location', 'product', 'chromosome', 'omim', 'porphyria']","['id', 'name', 'Location', 'Product', 'Chromosome', 'OMIM', 'Porphyria']","['number', 'text', 'text', 'text', 'text', 'number', 'text']","[['medicine enzyme interaction', 'medicine_id', 'medicine', 'id'], ['medicine enzyme interaction', 'enzyme_id', 'enzyme', 'id']]"
medicine_enzyme_interaction,medicine enzyme interaction,medicine_enzyme_interaction,enzyme_id,"['enzyme id', 'medicine id', 'interaction type']","['enzyme_id', 'medicine_id', 'interaction_type']","['number', 'number', 'text']","[['medicine enzyme interaction', 'enzyme_id', 'enzyme', 'id']]"
local_govt_and_lot,customers,Customers,customer_id,"['customer id', 'customer details']","['customer_id', 'customer_details']","['number', 'text']","[['customer events', 'customer_id', 'customers', 'customer_id']]"
local_govt_and_lot,properties,Properties,property_id,"['property id', 'property type code', 'property address', 'other details']","['property_id', 'property_type_code', 'property_address', 'other_details']","['number', 'text', 'text', 'text']","[['residents', 'property_id', 'properties', 'property_id'], ['residents services', 'property_id', 'residents', 'property_id'], ['customer events', 'property_id', 'residents', 'property_id']]"
local_govt_and_lot,residents,Residents,resident_id,"['resident id', 'property id', 'date moved in', 'date moved out', 'other details']","['resident_id', 'property_id', 'date_moved_in', 'date_moved_out', 'other_details']","['number', 'number', 'time', 'time', 'text']","[['residents services', 'resident_id', 'residents', 'resident_id'], ['customer events', 'resident_id', 'residents', 'resident_id']]"
local_govt_and_lot,organizations,Organizations,organization_id,"['organization id', 'parent organization id', 'organization details']","['organization_id', 'parent_organization_id', 'organization_details']","['number', 'number', 'text']","[['services', 'organization_id', 'organizations', 'organization_id'], ['things', 'organization_id', 'organizations', 'organization_id']]"
local_govt_and_lot,services,Services,service_id,"['service id', 'organization id', 'service type code', 'service details']","['service_id', 'organization_id', 'service_type_code', 'service_details']","['number', 'number', 'text', 'text']","[['residents services', 'service_id', 'services', 'service_id']]"
local_govt_and_lot,residents services,Residents_Services,resident_id,"['resident id', 'service id', 'date moved in', 'property id', 'date requested', 'date provided', 'other details']","['resident_id', 'service_id', 'date_moved_in', 'property_id', 'date_requested', 'date_provided', 'other_details']","['number', 'number', 'time', 'number', 'time', 'time', 'text']","[['residents services', 'resident_id', 'residents', 'resident_id'], ['customer events', 'resident_id', 'residents', 'resident_id']]"
local_govt_and_lot,things,Things,thing_id,"['thing id', 'organization id', 'type of thing code', 'service type code', 'service details']","['thing_id', 'organization_id', 'Type_of_Thing_Code', 'service_type_code', 'service_details']","['number', 'number', 'text', 'text', 'text']","[['customer events', 'thing_id', 'things', 'thing_id'], ['timed status of things', 'thing_id', 'things', 'thing_id'], ['timed locations of things', 'thing_id', 'things', 'thing_id']]"
local_govt_and_lot,customer events,Customer_Events,Customer_Event_ID,"['customer event id', 'customer id', 'date moved in', 'property id', 'resident id', 'thing id']","['Customer_Event_ID', 'customer_id', 'date_moved_in', 'property_id', 'resident_id', 'thing_id']","['number', 'number', 'time', 'number', 'number', 'number']","[['customer event notes', 'Customer_Event_ID', 'customer events', 'Customer_Event_ID']]"
local_govt_and_lot,customer event notes,Customer_Event_Notes,Customer_Event_Note_ID,"['customer event note id', 'customer event id', 'service type code', 'resident id', 'property id', 'date moved in']","['Customer_Event_Note_ID', 'Customer_Event_ID', 'service_type_code', 'resident_id', 'property_id', 'date_moved_in']","['number', 'number', 'text', 'number', 'number', 'time']",[]
local_govt_and_lot,timed status of things,Timed_Status_of_Things,thing_id,"['thing id', 'date and date', 'status of thing code']","['thing_id', 'Date_and_Date', 'Status_of_Thing_Code']","['number', 'time', 'text']","[['customer events', 'thing_id', 'things', 'thing_id'], ['timed status of things', 'thing_id', 'things', 'thing_id'], ['timed locations of things', 'thing_id', 'things', 'thing_id']]"
local_govt_and_lot,timed locations of things,Timed_Locations_of_Things,thing_id,"['thing id', 'date and time', 'location code']","['thing_id', 'Date_and_Time', 'Location_Code']","['number', 'time', 'text']","[['customer events', 'thing_id', 'things', 'thing_id'], ['timed status of things', 'thing_id', 'things', 'thing_id'], ['timed locations of things', 'thing_id', 'things', 'thing_id']]"
station_weather,train,train,id,"['id', 'train number', 'name', 'origin', 'destination', 'time', 'interval']","['id', 'train_number', 'name', 'origin', 'destination', 'time', 'interval']","['number', 'number', 'text', 'text', 'text', 'text', 'text']","[['route', 'station_id', 'station', 'id'], ['route', 'train_id', 'train', 'id'], ['weekly weather', 'station_id', 'station', 'id']]"
station_weather,station,station,id,"['id', 'network name', 'services', 'local authority']","['id', 'network_name', 'services', 'local_authority']","['number', 'text', 'text', 'text']","[['route', 'station_id', 'station', 'id'], ['route', 'train_id', 'train', 'id'], ['weekly weather', 'station_id', 'station', 'id']]"
station_weather,route,route,train_id,"['train id', 'station id']","['train_id', 'station_id']","['number', 'number']","[['route', 'train_id', 'train', 'id']]"
station_weather,weekly weather,weekly_weather,station_id,"['station id', 'day of week', 'high temperature', 'low temperature', 'precipitation', 'wind speed mph']","['station_id', 'day_of_week', 'high_temperature', 'low_temperature', 'precipitation', 'wind_speed_mph']","['number', 'text', 'number', 'number', 'number', 'number']","[['route', 'station_id', 'station', 'id'], ['weekly weather', 'station_id', 'station', 'id']]"
shop_membership,member,member,Member_ID,"['member id', 'card number', 'name', 'hometown', 'level']","['Member_ID', 'Card_Number', 'Name', 'Hometown', 'Level']","['number', 'text', 'text', 'text', 'number']","[['membership register branch', 'Member_ID', 'member', 'Member_ID'], ['purchase', 'Member_ID', 'member', 'Member_ID']]"
shop_membership,branch,branch,Branch_ID,"['branch id', 'name', 'open year', 'address road', 'city', 'membership amount']","['Branch_ID', 'Name', 'Open_year', 'Address_road', 'City', 'membership_amount']","['number', 'text', 'text', 'text', 'text', 'text']","[['membership register branch', 'Branch_ID', 'branch', 'Branch_ID'], ['purchase', 'Branch_ID', 'branch', 'Branch_ID']]"
shop_membership,membership register branch,membership_register_branch,Member_ID,"['member id', 'branch id', 'register year']","['Member_ID', 'Branch_ID', 'Register_Year']","['number', 'text', 'text']","[['membership register branch', 'Member_ID', 'member', 'Member_ID'], ['purchase', 'Member_ID', 'member', 'Member_ID']]"
shop_membership,purchase,purchase,Member_ID,"['member id', 'branch id', 'year', 'total pounds']","['Member_ID', 'Branch_ID', 'Year', 'Total_pounds']","['number', 'text', 'text', 'number']","[['membership register branch', 'Member_ID', 'member', 'Member_ID'], ['purchase', 'Member_ID', 'member', 'Member_ID']]"
driving_school,addresses,Addresses,address_id,"['address id', 'line 1 number building', 'city', 'zip postcode', 'state province county', 'country']","['address_id', 'line_1_number_building', 'city', 'zip_postcode', 'state_province_county', 'country']","['number', 'text', 'text', 'text', 'text', 'text']","[['staff', 'staff_address_id', 'addresses', 'address_id'], ['customers', 'customer_address_id', 'addresses', 'address_id']]"
driving_school,staff,Staff,staff_id,"['staff id', 'staff address id', 'nickname', 'first name', 'middle name', 'last name', 'date of birth', 'date joined staff', 'date left staff']","['staff_id', 'staff_address_id', 'nickname', 'first_name', 'middle_name', 'last_name', 'date_of_birth', 'date_joined_staff', 'date_left_staff']","['number', 'number', 'text', 'text', 'text', 'text', 'time', 'time', 'time']","[['lessons', 'staff_id', 'staff', 'staff_id']]"
driving_school,vehicles,Vehicles,vehicle_id,"['vehicle id', 'vehicle details']","['vehicle_id', 'vehicle_details']","['number', 'text']","[['lessons', 'vehicle_id', 'vehicles', 'vehicle_id']]"
driving_school,customers,Customers,customer_id,"['customer id', 'customer address id', 'customer status code', 'date became customer', 'date of birth', 'first name', 'last name', 'amount outstanding', 'email address', 'phone number', 'cell mobile phone number']","['customer_id', 'customer_address_id', 'customer_status_code', 'date_became_customer', 'date_of_birth', 'first_name', 'last_name', 'amount_outstanding', 'email_address', 'phone_number', 'cell_mobile_phone_number']","['number', 'number', 'text', 'time', 'time', 'text', 'text', 'number', 'text', 'text', 'text']","[['customer payments', 'customer_id', 'customers', 'customer_id'], ['lessons', 'customer_id', 'customers', 'customer_id']]"
driving_school,customer payments,Customer_Payments,customer_id,"['customer id', 'datetime payment', 'payment method code', 'amount payment']","['customer_id', 'datetime_payment', 'payment_method_code', 'amount_payment']","['number', 'time', 'text', 'number']","[['customer payments', 'customer_id', 'customers', 'customer_id'], ['lessons', 'customer_id', 'customers', 'customer_id']]"
driving_school,lessons,Lessons,lesson_id,"['lesson id', 'customer id', 'lesson status code', 'staff id', 'vehicle id', 'lesson date', 'lesson time', 'price']","['lesson_id', 'customer_id', 'lesson_status_code', 'staff_id', 'vehicle_id', 'lesson_date', 'lesson_time', 'price']","['number', 'number', 'text', 'number', 'number', 'time', 'text', 'number']",[]
concert_singer,stadium,stadium,Stadium_ID,"['stadium id', 'location', 'name', 'capacity', 'highest', 'lowest', 'average']","['Stadium_ID', 'Location', 'Name', 'Capacity', 'Highest', 'Lowest', 'Average']","['number', 'text', 'text', 'number', 'number', 'number', 'number']","[['concert', 'Stadium_ID', 'stadium', 'Stadium_ID']]"
concert_singer,singer,singer,Singer_ID,"['singer id', 'name', 'country', 'song name', 'song release year', 'age', 'is male']","['Singer_ID', 'Name', 'Country', 'Song_Name', 'Song_release_year', 'Age', 'Is_male']","['number', 'text', 'text', 'text', 'text', 'number', 'others']","[['singer in concert', 'Singer_ID', 'singer', 'Singer_ID']]"
concert_singer,concert,concert,concert_ID,"['concert id', 'concert name', 'theme', 'stadium id', 'year']","['concert_ID', 'concert_Name', 'Theme', 'Stadium_ID', 'Year']","['number', 'text', 'text', 'text', 'text']","[['singer in concert', 'concert_ID', 'concert', 'concert_ID']]"
concert_singer,singer in concert,singer_in_concert,concert_ID,"['concert id', 'singer id']","['concert_ID', 'Singer_ID']","['number', 'text']","[['singer in concert', 'concert_ID', 'concert', 'concert_ID']]"
music_2,songs,Songs,SongId,"['song id', 'title']","['SongId', 'Title']","['number', 'text']","[['instruments', 'SongId', 'songs', 'SongId'], ['performance', 'SongId', 'songs', 'SongId'], ['track lists', 'SongId', 'songs', 'SongId'], ['vocals', 'SongId', 'songs', 'SongId']]"
music_2,albums,Albums,AId,"['aid', 'title', 'year', 'label', 'type']","['AId', 'Title', 'Year', 'Label', 'Type']","['number', 'text', 'number', 'text', 'text']","[['track lists', 'AlbumId', 'albums', 'AId']]"
music_2,band,Band,Id,"['id', 'first name', 'last name']","['Id', 'Firstname', 'Lastname']","['number', 'text', 'text']","[['instruments', 'BandmateId', 'band', 'Id'], ['performance', 'Bandmate', 'band', 'Id'], ['vocals', 'Bandmate', 'band', 'Id']]"
music_2,instruments,Instruments,SongId,"['song id', 'bandmate id', 'instrument']","['SongId', 'BandmateId', 'Instrument']","['number', 'number', 'text']","[['instruments', 'SongId', 'songs', 'SongId'], ['performance', 'SongId', 'songs', 'SongId'], ['track lists', 'SongId', 'songs', 'SongId'], ['vocals', 'SongId', 'songs', 'SongId']]"
music_2,performance,Performance,SongId,"['song id', 'bandmate', 'stage position']","['SongId', 'Bandmate', 'StagePosition']","['number', 'number', 'text']","[['instruments', 'SongId', 'songs', 'SongId'], ['performance', 'SongId', 'songs', 'SongId'], ['track lists', 'SongId', 'songs', 'SongId'], ['vocals', 'SongId', 'songs', 'SongId']]"
music_2,track lists,Tracklists,AlbumId,"['album id', 'position', 'song id']","['AlbumId', 'Position', 'SongId']","['number', 'number', 'number']","[['track lists', 'AlbumId', 'albums', 'AId']]"
music_2,vocals,Vocals,SongId,"['song id', 'bandmate', 'type']","['SongId', 'Bandmate', 'Type']","['number', 'number', 'text']","[['instruments', 'SongId', 'songs', 'SongId'], ['performance', 'SongId', 'songs', 'SongId'], ['track lists', 'SongId', 'songs', 'SongId'], ['vocals', 'SongId', 'songs', 'SongId']]"
sports_competition,club,club,Club_ID,"['club id', 'name', 'region', 'start year']","['Club_ID', 'name', 'Region', 'Start_year']","['number', 'text', 'text', 'text']","[['club rank', 'Club_ID', 'club', 'Club_ID'], ['player', 'Club_ID', 'club', 'Club_ID'], ['competition result', 'Club_ID_2', 'club', 'Club_ID'], ['competition result', 'Club_ID_1', 'club', 'Club_ID']]"
sports_competition,club rank,club_rank,Rank,"['rank', 'club id', 'gold', 'silver', 'bronze', 'total']","['Rank', 'Club_ID', 'Gold', 'Silver', 'Bronze', 'Total']","['number', 'number', 'number', 'number', 'number', 'number']",[]
sports_competition,player,player,Player_ID,"['player id', 'name', 'position', 'club id', 'apps', 'tries', 'goals', 'points']","['Player_ID', 'name', 'Position', 'Club_ID', 'Apps', 'Tries', 'Goals', 'Points']","['number', 'text', 'text', 'number', 'number', 'number', 'text', 'number']",[]
sports_competition,competition,competition,Competition_ID,"['competition id', 'year', 'competition type', 'country']","['Competition_ID', 'Year', 'Competition_type', 'Country']","['number', 'number', 'text', 'text']","[['competition result', 'Competition_ID', 'competition', 'Competition_ID']]"
sports_competition,competition result,competition_result,Competition_ID,"['competition id', 'club id 1', 'club id 2', 'score']","['Competition_ID', 'Club_ID_1', 'Club_ID_2', 'Score']","['number', 'number', 'number', 'text']","[['competition result', 'Competition_ID', 'competition', 'Competition_ID']]"
railway,railway,railway,Railway_ID,"['railway id', 'railway', 'builder', 'built', 'wheels', 'location', 'objectnumber']","['Railway_ID', 'Railway', 'Builder', 'Built', 'Wheels', 'Location', 'ObjectNumber']","['number', 'text', 'text', 'text', 'text', 'text', 'text']","[['train', 'Railway_ID', 'railway', 'Railway_ID'], ['railway manage', 'Railway_ID', 'railway', 'Railway_ID']]"
railway,train,train,Train_ID,"['train id', 'train num', 'name', 'from', 'arrival', 'railway id']","['Train_ID', 'Train_Num', 'Name', 'From', 'Arrival', 'Railway_ID']","['number', 'text', 'text', 'text', 'text', 'number']",[]
railway,manager,manager,Manager_ID,"['manager id', 'name', 'country', 'working year starts', 'age', 'level']","['Manager_ID', 'Name', 'Country', 'Working_year_starts', 'Age', 'Level']","['number', 'text', 'text', 'text', 'number', 'number']","[['railway manage', 'Manager_ID', 'manager', 'Manager_ID']]"
railway,railway manage,railway_manage,Railway_ID,"['railway id', 'manager id', 'from year']","['Railway_ID', 'Manager_ID', 'From_Year']","['number', 'number', 'text']","[['train', 'Railway_ID', 'railway', 'Railway_ID'], ['railway manage', 'Railway_ID', 'railway', 'Railway_ID']]"
inn_1,rooms,Rooms,RoomId,"['room id', 'room name', 'beds', 'bed type', 'max occupancy', 'base price', 'decor']","['RoomId', 'roomName', 'beds', 'bedType', 'maxOccupancy', 'basePrice', 'decor']","['text', 'text', 'number', 'text', 'number', 'number', 'text']","[['reservations', 'Room', 'rooms', 'RoomId']]"
inn_1,reservations,Reservations,Code,"['code', 'room', 'check in', 'check out', 'rate', 'last name', 'first name', 'adults', 'kids']","['Code', 'Room', 'CheckIn', 'CheckOut', 'Rate', 'LastName', 'FirstName', 'Adults', 'Kids']","['number', 'text', 'text', 'text', 'number', 'text', 'text', 'number', 'number']",[]
museum_visit,museum,museum,Museum_ID,"['museum id', 'name', 'num of staff', 'open year']","['Museum_ID', 'Name', 'Num_of_Staff', 'Open_Year']","['number', 'text', 'number', 'text']","[['visit', 'Museum_ID', 'museum', 'Museum_ID']]"
museum_visit,customer,visitor,ID,"['customer id', 'name', 'level of membership', 'age']","['ID', 'Name', 'Level_of_membership', 'Age']","['number', 'text', 'number', 'number']","[['visit', 'visitor_ID', 'customer', 'ID']]"
museum_visit,visit,visit,Museum_ID,"['museum id', 'customer id', 'num of ticket', 'total spent']","['Museum_ID', 'visitor_ID', 'Num_of_Ticket', 'Total_spent']","['number', 'text', 'number', 'number']","[['visit', 'Museum_ID', 'museum', 'Museum_ID']]"
browser_web,web client accelerator,Web_client_accelerator,id,"['id', 'name', 'operating system', 'client', 'connection']","['id', 'name', 'Operating_system', 'Client', 'Connection']","['number', 'text', 'text', 'text', 'text']","[['accelerator compatible browser', 'browser_id', 'browser', 'id'], ['accelerator compatible browser', 'accelerator_id', 'web client accelerator', 'id']]"
browser_web,browser,browser,id,"['id', 'name', 'market share']","['id', 'name', 'market_share']","['number', 'text', 'number']","[['accelerator compatible browser', 'browser_id', 'browser', 'id'], ['accelerator compatible browser', 'accelerator_id', 'web client accelerator', 'id']]"
browser_web,accelerator compatible browser,accelerator_compatible_browser,accelerator_id,"['accelerator id', 'browser id', 'compatible since year']","['accelerator_id', 'browser_id', 'compatible_since_year']","['number', 'number', 'number']","[['accelerator compatible browser', 'accelerator_id', 'web client accelerator', 'id']]"
baseball_1,all star,all_star,NO_PRIMARY_KEY,"['player id', 'year', 'game num', 'game id', 'team id', 'league id', 'gp', 'starting pos']","['player_id', 'year', 'game_num', 'game_id', 'team_id', 'league_id', 'gp', 'starting_pos']","['text', 'number', 'number', 'text', 'text', 'text', 'number', 'number']",[]
baseball_1,appearances,appearances,NO_PRIMARY_KEY,"['year', 'team id', 'league id', 'player id', 'g all', 'gs', 'g batting', 'g defense', 'g p', 'g c', 'g 1b', 'g 2b', 'g 3b', 'g ss', 'g lf', 'g cf', 'g rf', 'g of', 'g dh', 'g ph', 'g pr']","['year', 'team_id', 'league_id', 'player_id', 'g_all', 'gs', 'g_batting', 'g_defense', 'g_p', 'g_c', 'g_1b', 'g_2b', 'g_3b', 'g_ss', 'g_lf', 'g_cf', 'g_rf', 'g_of', 'g_dh', 'g_ph', 'g_pr']","['number', 'text', 'text', 'text', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number']",[]
baseball_1,manager award,manager_award,NO_PRIMARY_KEY,"['player id', 'award id', 'year', 'league id', 'tie', 'notes']","['player_id', 'award_id', 'year', 'league_id', 'tie', 'notes']","['text', 'text', 'number', 'text', 'text', 'number']",[]
baseball_1,player award,player_award,NO_PRIMARY_KEY,"['player id', 'award id', 'year', 'league id', 'tie', 'notes']","['player_id', 'award_id', 'year', 'league_id', 'tie', 'notes']","['text', 'text', 'number', 'text', 'text', 'text']",[]
baseball_1,manager award vote,manager_award_vote,NO_PRIMARY_KEY,"['award id', 'year', 'league id', 'player id', 'points won', 'points max', 'votes first']","['award_id', 'year', 'league_id', 'player_id', 'points_won', 'points_max', 'votes_first']","['text', 'number', 'text', 'text', 'number', 'number', 'number']",[]
baseball_1,player award vote,player_award_vote,NO_PRIMARY_KEY,"['award id', 'year', 'league id', 'player id', 'points won', 'points max', 'votes first']","['award_id', 'year', 'league_id', 'player_id', 'points_won', 'points_max', 'votes_first']","['text', 'number', 'text', 'text', 'number', 'number', 'number']",[]
baseball_1,batting,batting,NO_PRIMARY_KEY,"['player id', 'year', 'stint', 'team id', 'league id', 'g', 'ab', 'r', 'h', 'double', 'triple', 'hr', 'rbi', 'sb', 'cs', 'bb', 'so', 'ibb', 'hbp', 'sh', 'sf', 'g idp']","['player_id', 'year', 'stint', 'team_id', 'league_id', 'g', 'ab', 'r', 'h', 'double', 'triple', 'hr', 'rbi', 'sb', 'cs', 'bb', 'so', 'ibb', 'hbp', 'sh', 'sf', 'g_idp']","['text', 'number', 'number', 'text', 'text', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number']",[]
baseball_1,batting postseason,batting_postseason,NO_PRIMARY_KEY,"['year', 'round', 'player id', 'team id', 'league id', 'g', 'ab', 'r', 'h', 'double', 'triple', 'hr', 'rbi', 'sb', 'cs', 'bb', 'so', 'ibb', 'hbp', 'sh', 'sf', 'g idp']","['year', 'round', 'player_id', 'team_id', 'league_id', 'g', 'ab', 'r', 'h', 'double', 'triple', 'hr', 'rbi', 'sb', 'cs', 'bb', 'so', 'ibb', 'hbp', 'sh', 'sf', 'g_idp']","['number', 'text', 'text', 'text', 'text', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number']",[]
baseball_1,player college,player_college,NO_PRIMARY_KEY,"['player id', 'college id', 'year']","['player_id', 'college_id', 'year']","['text', 'text', 'number']",[]
baseball_1,fielding,fielding,NO_PRIMARY_KEY,"['player id', 'year', 'stint', 'team id', 'league id', 'pos', 'g', 'gs', 'inn outs', 'po', 'a', 'e', 'dp', 'pb', 'wp', 'sb', 'cs', 'zr']","['player_id', 'year', 'stint', 'team_id', 'league_id', 'pos', 'g', 'gs', 'inn_outs', 'po', 'a', 'e', 'dp', 'pb', 'wp', 'sb', 'cs', 'zr']","['text', 'number', 'number', 'text', 'text', 'text', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number']",[]
baseball_1,fielding outfield,fielding_outfield,NO_PRIMARY_KEY,"['player id', 'year', 'stint', 'glf', 'gcf', 'grf']","['player_id', 'year', 'stint', 'glf', 'gcf', 'grf']","['text', 'number', 'number', 'number', 'number', 'number']",[]
baseball_1,fielding postseason,fielding_postseason,NO_PRIMARY_KEY,"['player id', 'year', 'team id', 'league id', 'round', 'pos', 'g', 'gs', 'inn outs', 'po', 'a', 'e', 'dp', 'tp', 'pb', 'sb', 'cs']","['player_id', 'year', 'team_id', 'league_id', 'round', 'pos', 'g', 'gs', 'inn_outs', 'po', 'a', 'e', 'dp', 'tp', 'pb', 'sb', 'cs']","['text', 'number', 'text', 'text', 'text', 'text', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number', 'number']",[]
baseball_1,hall of fame,hall_of_fame,NO_PRIMARY_KEY,"['player id', 'yearid', 'votedby', 'ballots', 'needed', 'votes', 'inducted', 'category', 'needed note']","['player_id', 'yearid', 'votedby', 'ballots', 'needed', 'votes', 'inducted', 'category', 'needed_note']","['text', 'number', 'text', 'number', 'number', 'number', 'text', 'text', 'text']",[]
baseball_1,home game,home_game,NO_PRIMARY_KEY,"['year', 'league id', 'team id', 'park id', 'span first', 'span last', 'games', 'openings', 'attendance']","['year', 'league_id', 'team_id', 'park_id', 'span_first', 'span_last', 'games', 'openings', 'attendance']","['number', 'text', 'text', 'text', 'text', 'text', 'number', 'number', 'number']",[]
